"","ID","timepoints","predict_log10N","model"
"119","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",299.749766063443,0.48442450697332,"Cubic"
"120","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",302.279937264109,0.485462898375679,"Cubic"
"121","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",304.810108464775,0.486492369017646,"Cubic"
"122","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",307.340279665441,0.487513163480991,"Cubic"
"123","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",309.870450866107,0.488525526347486,"Cubic"
"124","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",312.400622066773,0.489529702198901,"Cubic"
"125","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",314.930793267438,0.490525935617007,"Cubic"
"126","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",317.460964468104,0.491514471183575,"Cubic"
"127","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",319.99113566877,0.492495553480375,"Cubic"
"128","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",322.521306869436,0.49346942708918,"Cubic"
"129","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",325.051478070102,0.494436336591758,"Cubic"
"130","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",327.581649270768,0.495396526569882,"Cubic"
"131","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",330.111820471433,0.496350241605323,"Cubic"
"132","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",332.641991672099,0.497297726279851,"Cubic"
"133","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",335.172162872765,0.498239225175236,"Cubic"
"134","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",337.702334073431,0.49917498287325,"Cubic"
"135","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",340.232505274097,0.500105243955665,"Cubic"
"136","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",342.762676474763,0.501030253004249,"Cubic"
"137","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",345.292847675429,0.501950254600775,"Cubic"
"138","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",347.823018876094,0.502865493327014,"Cubic"
"139","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",350.35319007676,0.503776213764736,"Cubic"
"140","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",352.883361277426,0.504682660495711,"Cubic"
"141","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",355.413532478092,0.505585078101712,"Cubic"
"142","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",357.943703678758,0.506483711164508,"Cubic"
"143","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",360.473874879424,0.507378804265871,"Cubic"
"144","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",363.004046080089,0.508270601987572,"Cubic"
"145","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",365.534217280755,0.50915934891138,"Cubic"
"146","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",368.064388481421,0.510045289619069,"Cubic"
"147","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",370.594559682087,0.510928668692407,"Cubic"
"148","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",373.124730882753,0.511809730713166,"Cubic"
"149","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",375.654902083419,0.512688720263117,"Cubic"
"150","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",378.185073284085,0.513565881924031,"Cubic"
"151","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",380.71524448475,0.514441460277678,"Cubic"
"152","Oscillatoria agardhii StrainCYA 128_Z8_15_1_7",383.245415685416,0.51531569990583,"Cubic"
